id	lon	lat	name	type	kind
2637041782	18.9146788	49.9785806		bus_stop	highway
2637042099	18.9145876	49.9783909		bus_stop	highway
2637097851	18.8908608	49.9798691		bus_stop	highway
2637110222	18.8896002	49.9804659		bus_stop	highway
2638075135	20.8046579	52.2944612	Sierakowska 01	bus_stop	highway
2638104184	18.3060756	54.7012233		bus_stop	highway
2638377811	19.0062806	49.9145449	Czechowice-Dziedzice Dworzec	bus_stop	highway
2638377813	19.0063816	49.9145561	Czechowice-Dziedzice Dworzec	bus_stop	highway
2638377815	19.0064695	49.9145659	Czechowice-Dziedzice Dworzec	bus_stop	highway
2638377817	19.0065578	49.9145757	Czechowice-Dziedzice Dworzec	bus_stop	highway
2638763125	16.3576281	54.1962574	PKS Węgorzewo	bus_stop	highway
2638763491	16.2963443	54.2280468		bus_stop	highway
2638763494	16.2972623	54.2324343		bus_stop	highway
2638763497	16.2887433	54.2446387		bus_stop	highway
2639109065	19.8693476	50.0670224	Park Decjusza	bus_stop	highway
2639109073	19.8699099	50.0669673	Park Decjusza	bus_stop	highway
2639109080	19.8661486	50.0650139	Kasztanowa	bus_stop	highway
2639109091	19.865517	50.0652415	Kasztanowa	bus_stop	highway
2639950250	17.7727977	50.3114398		bus_stop	highway
2640325274	17.839839	50.3035818		bus_stop	highway
2640325288	17.8393825	50.3038458		bus_stop	highway
2641001149	15.7105655	51.8376598	Zielonogórska Creator (NŻ)	bus_stop	highway
2641001150	15.7103478	51.837901	Zielonogórska Creator (NŻ)	bus_stop	highway
2641038234	18.6766382	50.2876919	Gliwice Kujawska	bus_stop	highway
2641083096	15.3443659	53.2289569		bus_stop	highway
2641169157	21.6108874	52.1792991		bus_stop	highway
2641169950	21.6125909	52.1791894		bus_stop	highway
2641796801	23.601608	51.2142683		bus_stop	highway
2642195902	17.7655092	50.3762392		bus_stop	highway
2642544866	15.3578699	53.1981777	Bonin	bus_stop	highway
2642796153	18.7148413	51.5967425		bus_stop	highway
2642797493	20.0092784	50.4124903	Podleśna Wola	bus_stop	highway
2642797498	20.0091218	50.4125162	Podleśna Wola	bus_stop	highway
2642797506	20.0220062	50.3875351		bus_stop	highway
2642797508	20.0219376	50.387809		bus_stop	highway
2642797538	20.0164407	50.39557		bus_stop	highway
2642797626	20.0166808	50.3958959		bus_stop	highway
2642797685	20.0140243	50.4013025		bus_stop	highway
2642797691	20.0138318	50.4013868		bus_stop	highway
2642797707	19.9887114	50.4081718		bus_stop	highway
2642797711	19.9873481	50.4087233		bus_stop	highway
2642817071	18.7327292	51.5950238		bus_stop	highway
2642822043	18.7341515	51.593917		bus_stop	highway
2643028032	18.7952727	51.4392509		bus_stop	highway
2643028328	18.793134	51.4383545		bus_stop	highway
2643033477	18.8329507	51.4607412		bus_stop	highway
2644014002	16.6589297	50.7366897		bus_stop	highway
2644014013	16.6814591	50.753591		bus_stop	highway
2644014017	16.6814526	50.754889		bus_stop	highway
2644014032	16.7757813	50.7790075		bus_stop	highway
2644014041	16.7716579	50.7821113		bus_stop	highway
2644014045	16.8017283	50.7872442		bus_stop	highway
2644014051	17.2678107	50.8223456		bus_stop	highway
2644042528	17.0770145	50.776405		bus_stop	highway
2644042531	17.1406458	50.7768983		bus_stop	highway
2644042532	17.1400658	50.7771944		bus_stop	highway
2644042533	17.1605716	50.778406		bus_stop	highway
2644042534	16.8323961	50.7922076		bus_stop	highway
2644042535	16.8323233	50.7923518		bus_stop	highway
2644042536	16.7159057	50.7947465		bus_stop	highway
2644042537	16.7051588	50.7958898		bus_stop	highway
2644042548	16.9617588	50.7999334		bus_stop	highway
2644042554	16.8956458	50.8011206		bus_stop	highway
2644042556	17.233418	50.9776626		bus_stop	highway
2644042557	17.2322915	50.9785824		bus_stop	highway
2644050743	17.2006383	50.8905725		bus_stop	highway
2644050803	17.2027173	50.9956203		bus_stop	highway
2644050807	17.1751842	51.0114093		bus_stop	highway
2644059974	17.3477069	50.8347195		bus_stop	highway
2644059990	17.2005801	50.8924003		bus_stop	highway
2644066331	17.3653478	50.8870609		bus_stop	highway
2644066350	17.3454724	50.8948309		bus_stop	highway
2644097010	17.3824386	50.5987391		bus_stop	highway
2644097011	17.6496481	50.5991503		bus_stop	highway
2644097012	17.6482352	50.6002918		bus_stop	highway
2644097014	17.6368927	50.625498		bus_stop	highway
2644097025	17.6184844	50.7480173		bus_stop	highway
2644097042	17.6023814	50.7770799		bus_stop	highway
2644097043	17.0084207	50.7900299		bus_stop	highway
2644097045	17.0068433	50.7904717		bus_stop	highway
2644097048	17.3916833	50.793863		bus_stop	highway
2644097049	17.4186244	50.8266145		bus_stop	highway
2644097051	17.4189237	50.866844		bus_stop	highway
2644097052	17.4243497	50.8668678		bus_stop	highway
2644097054	17.2203072	50.9087593		bus_stop	highway
2644097062	17.3091589	50.9123496		bus_stop	highway
2644097063	17.3030446	50.9186551		bus_stop	highway
2644097072	17.2444114	50.9259338		bus_stop	highway
2644097073	17.2461743	50.9260236		bus_stop	highway
2644352934	21.4113842	50.0513691	Syrenka	bus_stop	highway
2644654531	16.8319697	52.3823588	Os. Kwiatowe	bus_stop	highway
2644689683	16.8497581	52.3886233	Budziszyńska	bus_stop	highway
2644701922	19.3719274	50.0106282		bus_stop	highway
2645631163	18.4339039	51.3712998		bus_stop	highway
2645636735	15.8944121	53.998508		bus_stop	highway
2645636796	15.8996224	54.0300477	Redlino	bus_stop	highway
2645636797	15.9013201	54.0302365	Redlino	bus_stop	highway
2645692649	18.8053745	51.4447496		bus_stop	highway
2645883211	17.7846395	51.89101	Pleszew Kolejowa	bus_stop	highway
2646014457	17.7832767	51.8980793	Pleszew Św. Ducha	bus_stop	highway
2646015498	17.7640548	51.8978737	Pleszew Szpital	bus_stop	highway
2646038133	22.2281214	51.3818745		bus_stop	highway
2646038151	22.226901	51.3823094		bus_stop	highway
2647530436	20.4196512	52.5328849		bus_stop	highway
2647666698	19.1611402	53.3926496		bus_stop	highway
2647685127	16.8539723	52.2782713		bus_stop	highway
2647772416	15.3315108	53.0579875		bus_stop	highway
2647810708	15.3537923	53.0834127		bus_stop	highway
2648363610	18.6084658	51.1368337		bus_stop	highway
2648363612	18.6084068	51.1345749		bus_stop	highway
2649379658	20.0394426	50.2227803	Wesoła	bus_stop	highway
2649379659	20.0413814	50.2236372	Wesoła	bus_stop	highway
2649379660	19.9648054	50.1059155		bus_stop	highway
2649379661	19.9646507	50.1061506		bus_stop	highway
2649379662	19.9672912	50.13336	Bibice	bus_stop	highway
2649379663	19.9702169	50.1413793		bus_stop	highway
2649379664	19.9699773	50.1425887		bus_stop	highway
2649379665	19.970989	50.1425069		bus_stop	highway
2649379666	19.9685677	50.1451762		bus_stop	highway
2649379667	19.9669707	50.1464344		bus_stop	highway
2649379668	19.9631159	50.1467714		bus_stop	highway
2649379669	19.9626169	50.1468993		bus_stop	highway
2649379670	19.986687	50.1494093		bus_stop	highway
2649379671	19.9869979	50.1495635		bus_stop	highway
2649379672	19.983864	50.1515395		bus_stop	highway
2649379673	19.9491113	50.1542381		bus_stop	highway
2649379674	19.9491037	50.1548582		bus_stop	highway
2649379675	19.9490376	50.154913		bus_stop	highway
2649379676	19.9482011	50.1549678		bus_stop	highway
2649379677	19.9669252	50.1582832		bus_stop	highway
2649379678	19.9659993	50.1583331		bus_stop	highway
2649379679	19.9891409	50.1603063	Michałowice Koźlica	bus_stop	highway
2649379680	19.9897508	50.1604617	Michałowice Koźlica	bus_stop	highway
2649379681	19.9994984	50.1606581	Masłomiąca Staw	bus_stop	highway
2649379683	19.9986729	50.1607602	Masłomiąca Staw	bus_stop	highway
2649379684	19.9784845	50.1652469		bus_stop	highway
2649379685	19.9780459	50.1678878		bus_stop	highway
2649379686	19.9752855	50.1709669		bus_stop	highway
2649379687	19.9751399	50.1710991		bus_stop	highway
2649379689	19.9799339	50.1731272		bus_stop	highway
2649379690	19.9989922	50.1869457		bus_stop	highway
2649379691	20.0366325	50.2231252		bus_stop	highway
2649379692	20.0366383	50.2231936		bus_stop	highway
2649379693	20.0597172	50.2298123		bus_stop	highway
2649379694	20.0820486	50.2328547		bus_stop	highway
2649379695	20.082164	50.2332187		bus_stop	highway
2649379696	20.0705711	50.2334277		bus_stop	highway
2649379697	20.0719261	50.2335564		bus_stop	highway
2649379698	20.0816514	50.235356		bus_stop	highway
2649379699	20.0812676	50.2355534		bus_stop	highway
2649379700	20.0848911	50.2419652		bus_stop	highway
2649379701	20.0848411	50.242042		bus_stop	highway
2649379702	20.0851355	50.2451415		bus_stop	highway
2649379703	20.0844646	50.245356		bus_stop	highway
2649379704	20.0865755	50.2539188		bus_stop	highway
2649379705	20.085218	50.2555874		bus_stop	highway
2649379706	20.0763351	50.2646382		bus_stop	highway
2649379707	20.0752907	50.2653654		bus_stop	highway
2649379708	20.0544084	50.2843397		bus_stop	highway
2649379709	20.0541766	50.2848253		bus_stop	highway
2649379710	20.0447965	50.2913743		bus_stop	highway
2649379711	20.0430758	50.291959		bus_stop	highway
2649379712	20.0363939	50.2941499		bus_stop	highway
2649379713	20.036186	50.2948354		bus_stop	highway
2649379714	20.0379568	50.2950553		bus_stop	highway
2649379715	20.0381265	50.2951829		bus_stop	highway
2649379719	20.0358485	50.3010071		bus_stop	highway
2649379720	20.0381964	50.3152182		bus_stop	highway
2649379721	20.0375572	50.3175404		bus_stop	highway
2649379722	20.034438	50.3229223		bus_stop	highway
2649379723	20.0339875	50.3237307		bus_stop	highway
2649379724	20.0338874	50.333986		bus_stop	highway
2649379725	20.0357066	50.3346789		bus_stop	highway
2649379726	20.0343413	50.3359741		bus_stop	highway
2649379727	20.0380567	50.3454893		bus_stop	highway
2649379728	20.0376443	50.3458165		bus_stop	highway
2649379729	20.0442389	50.3674487		bus_stop	highway
2649379730	20.0439622	50.3676496		bus_stop	highway
2649379731	20.0456046	50.3726795		bus_stop	highway
2649379732	20.0453152	50.3728451		bus_stop	highway
2649379733	20.0454413	50.3791077		bus_stop	highway
2649379734	20.0462265	50.3799342		bus_stop	highway
2649379735	20.045786	50.3806751		bus_stop	highway
2649568705	17.0450056	51.1305907		bus_stop	highway
2649586119	20.0122966	50.300397		bus_stop	highway
2649586129	20.0130052	50.3004218		bus_stop	highway
2649586148	20.0114748	50.3122234		bus_stop	highway
2649586154	20.0112484	50.3128369		bus_stop	highway
2649586166	20.0539129	50.3135258		bus_stop	highway
2649586193	20.0536438	50.3142399		bus_stop	highway
2649586204	20.0755913	50.3198037		bus_stop	highway
2649586214	20.0753917	50.3198733		bus_stop	highway
2649586223	20.0543259	50.3239383		bus_stop	highway
2649586226	20.0542437	50.3243016		bus_stop	highway
2649586227	20.0027357	50.327878		bus_stop	highway
2649586228	20.00338	50.3280055		bus_stop	highway
2649586229	20.0966572	50.3287181		bus_stop	highway
2649586230	20.094741	50.3296684		bus_stop	highway
2649586231	19.9926453	50.3316401		bus_stop	highway
2649586232	19.9899719	50.3318703		bus_stop	highway
2649586233	19.9708885	50.3344646		bus_stop	highway
2649586234	19.9709522	50.3345437		bus_stop	highway
2649586235	20.0770549	50.3356237		bus_stop	highway
2649586236	20.0752389	50.3366132		bus_stop	highway
2649586237	20.0017169	50.3400917		bus_stop	highway
2649586238	20.0022319	50.3404465		bus_stop	highway
2649586239	20.1110253	50.3430532		bus_stop	highway
2649586240	20.0062119	50.3434872		bus_stop	highway
2649586241	20.0070586	50.3438321		bus_stop	highway
2649586242	20.1110707	50.3439812		bus_stop	highway
2649586243	20.1358591	50.345422		bus_stop	highway
2649586244	20.1341554	50.3459957		bus_stop	highway
2649586245	20.0122266	50.3466384		bus_stop	highway
2649586246	20.0122944	50.34697		bus_stop	highway
2649586247	20.033131	50.3479019		bus_stop	highway
2649586248	20.0322943	50.3483326		bus_stop	highway
2649586249	20.1221683	50.3490271		bus_stop	highway
2649586250	20.1212047	50.3493515		bus_stop	highway
2649586251	20.0208792	50.3529596		bus_stop	highway
2649586252	20.1387936	50.356854		bus_stop	highway
2649586253	20.1386421	50.3569263		bus_stop	highway
2649586254	20.0489426	50.3569454		bus_stop	highway
2649586255	20.047931	50.3570346		bus_stop	highway
2649586256	19.9947455	50.3592746		bus_stop	highway
2649586258	19.9909892	50.3600503		bus_stop	highway
2649586259	20.0463244	50.3602456		bus_stop	highway
2649586260	20.0469191	50.3603478		bus_stop	highway
2649586261	19.9892959	50.3636754		bus_stop	highway
2649586262	20.0322859	50.364096		bus_stop	highway
2649586263	20.0929647	50.3643779		bus_stop	highway
2649586264	20.0333395	50.3646336		bus_stop	highway
2649586265	19.9885181	50.3647725		bus_stop	highway
2649586266	20.0950316	50.3653505		bus_stop	highway
2649586267	20.1079502	50.365613		bus_stop	highway
2649586268	20.1076662	50.3656994		bus_stop	highway
2649586269	20.1217042	50.3683827		bus_stop	highway
2649586270	20.0282822	50.3686347		bus_stop	highway
2649586271	20.1237877	50.3692871		bus_stop	highway
2649586272	19.9840844	50.3698915		bus_stop	highway
2649586273	19.9824301	50.3721501		bus_stop	highway
2649586274	20.0048367	50.3781194		bus_stop	highway
2649586275	20.0670481	50.3802991		bus_stop	highway
2649586276	20.0594316	50.3803242		bus_stop	highway
2649586277	19.9824721	50.3843393		bus_stop	highway
2649586278	19.9998299	50.3932315		bus_stop	highway
2649586279	20.1167489	50.3993477		bus_stop	highway
2649586281	20.1165952	50.3994163		bus_stop	highway
2649586282	20.1066333	50.3999437		bus_stop	highway
2649586283	20.1051565	50.4000981		bus_stop	highway
2649586285	20.0960862	50.4006248		bus_stop	highway
2649586286	20.1366162	50.4016821		bus_stop	highway
2649586287	20.1356613	50.4017898		bus_stop	highway
2649586288	20.0987825	50.4020331		bus_stop	highway
2649586289	20.0717959	50.4126881		bus_stop	highway
2649586290	20.0718937	50.4127438		bus_stop	highway
2649586291	20.060936	50.4145057		bus_stop	highway
2649586292	20.0605088	50.4145781		bus_stop	highway
2649586293	20.0813385	50.4222448		bus_stop	highway
2649586294	19.9942997	50.4254362		bus_stop	highway
2649586295	19.9942564	50.4257764		bus_stop	highway
2649586297	20.0567411	50.4287729		bus_stop	highway
2649586298	20.0567382	50.4288561		bus_stop	highway
2649586306	20.0665484	50.4292138		bus_stop	highway
2649586320	20.0664951	50.4292843		bus_stop	highway
2649586331	19.9887682	50.4327228		bus_stop	highway
2649586348	19.9918272	50.4332533		bus_stop	highway
2649586370	20.2284842	50.4341475		bus_stop	highway
2649586389	20.2272087	50.4344683		bus_stop	highway
2649586397	19.9927592	50.4344862		bus_stop	highway
2649586406	19.9762577	50.4352112		bus_stop	highway
2649586422	19.9754238	50.435483		bus_stop	highway
2649586423	20.2202893	50.4360748		bus_stop	highway
2649586424	20.2208777	50.4361962		bus_stop	highway
2649586427	20.113939	50.436977		bus_stop	highway
2649586430	20.1108738	50.4374298		bus_stop	highway
2649586431	20.1073915	50.4374672		bus_stop	highway
2649586433	20.106941	50.4375278		bus_stop	highway
2649586440	20.2093812	50.4396443		bus_stop	highway
2649586442	20.2093831	50.4397239		bus_stop	highway
2649586444	20.1457485	50.4399486		bus_stop	highway
2649586446	20.1398102	50.4427792		bus_stop	highway
2649586447	20.1704177	50.4428371		bus_stop	highway
2649586449	20.1704016	50.4429548		bus_stop	highway
2649586450	20.2279423	50.4435214		bus_stop	highway
2649586452	20.2280316	50.4436747		bus_stop	highway
2649586454	20.1543913	50.4452771		bus_stop	highway
2649586455	20.1549641	50.4454222		bus_stop	highway
2649586462	20.2026258	50.4490889		bus_stop	highway
2649586464	20.2021577	50.4491238		bus_stop	highway
2649586469	20.1256764	50.4515841		bus_stop	highway
2649586471	20.1258541	50.4516365		bus_stop	highway
2649586482	20.1125863	50.4536073		bus_stop	highway
2649586484	20.1107632	50.4543274		bus_stop	highway
2649586486	20.2473847	50.4548634		bus_stop	highway
2649586489	20.2539871	50.4551932		bus_stop	highway
2649586490	20.2532857	50.4551775		bus_stop	highway
2649586493	20.2466935	50.4558111		bus_stop	highway
2649586495	20.1052252	50.4561146		bus_stop	highway
2649586496	20.104417	50.4565239		bus_stop	highway
2649586497	20.1184793	50.4575444		bus_stop	highway
2649586498	20.1185479	50.458091		bus_stop	highway
2649586499	20.1126868	50.4649218		bus_stop	highway
2649586500	20.1122916	50.4649642		bus_stop	highway
2649697814	14.5718837	53.3503952	Tokarska nż	bus_stop	highway
2649832093	14.4141098	53.3613724	Barnisław 37 nż	bus_stop	highway
2649832094	14.4422799	53.3904161	Będargowo	bus_stop	highway
2649832095	14.4412527	53.3715329	Karwowo	bus_stop	highway
2649832096	14.4692256	53.3785386	Przecław 15 nż	bus_stop	highway
2649832097	14.4387027	53.3574077	Smolęcin	bus_stop	highway
2649832098	14.469573	53.3864439	Warzymice Hurtownia nż	bus_stop	highway
2649832099	14.4758146	53.3898352	Warzymice Osiedle Różane	bus_stop	highway
2649856364	18.7034642	51.1486508	Mierzyce	bus_stop	highway
2649891531	14.3918084	53.3950761	Bobolin Kościół	bus_stop	highway
2649891532	14.3917872	53.3972044	Bobolin nż	bus_stop	highway
2649891533	14.3916748	53.3973213	Bobolin nż	bus_stop	highway
2649891534	14.4118925	53.4103501	Małe Stobno nż	bus_stop	highway
2649891535	14.4256167	53.4135806	Stobno 15 nż	bus_stop	highway
2649891536	14.4274328	53.4135427	Stobno 15 nż	bus_stop	highway
2649891537	14.404369	53.3821526	Warnik	bus_stop	highway
2650152302	20.1143554	52.5430042		bus_stop	highway
2650405342	18.7032734	51.1486138	Mierzyce	bus_stop	highway
2650836424	17.9812596	51.7022388		bus_stop	highway
2650923872	17.0406515	50.9797418		bus_stop	highway
2650943118	17.0352924	50.9809853		bus_stop	highway
2650943624	17.0355755	50.9812757		bus_stop	highway
2650966414	17.0700608	50.9796396		bus_stop	highway
2651563577	17.0056437	50.9984734		bus_stop	highway
2651937362	16.3956986	51.5022762		bus_stop	highway
2652004193	19.2074104	50.2253136	Emilii Plater (820)	bus_stop	highway
2652004195	19.2074687	50.2252774	Emilii Plater (821)	bus_stop	highway
2652004197	19.196482	50.2272307	Łubowiec Cmentarz Pętla (824)	bus_stop	highway
2652004198	19.2017729	50.2249828	Łubowiec Osiedle (822)	bus_stop	highway
2652004199	19.2017831	50.2249234	Łubowiec Osiedle (823)	bus_stop	highway
2652210006	18.5463341	50.1119588	Rybnik Północ Kąpielisko Ruda	bus_stop	highway
2652382170	20.2293558	50.399252		bus_stop	highway
2652382176	20.2294675	50.3993905		bus_stop	highway
2652382214	20.2252389	50.4037461		bus_stop	highway
2652382221	20.2240379	50.4043256		bus_stop	highway
2652382229	20.1673768	50.4048559		bus_stop	highway
2652382233	20.1673374	50.4056457		bus_stop	highway
2652382242	20.2162222	50.4086773		bus_stop	highway
2652382244	20.2158488	50.4090897		bus_stop	highway
2652382256	20.1533995	50.4119532		bus_stop	highway
2652382258	20.1531686	50.4124682		bus_stop	highway
2652382260	20.2094108	50.4174862		bus_stop	highway
2652382261	20.2090015	50.4182216		bus_stop	highway
2652382262	20.1485411	50.4186287		bus_stop	highway
2652382264	20.1485781	50.418982		bus_stop	highway
2652382307	20.2522172	50.4291922		bus_stop	highway
2652382320	20.2513828	50.4293321		bus_stop	highway
2652382363	20.2410517	50.4309282		bus_stop	highway
2652382364	20.2410934	50.4309819		bus_stop	highway
2652752733	20.3341255	51.3750608	Dzielna / Mostek	bus_stop	highway
2652754821	20.3356545	51.3751315	Dzielna / Mostek	bus_stop	highway
2652921315	19.8557617	49.8733281		bus_stop	highway
2652921334	19.8557693	49.8734053		bus_stop	highway
2652921717	19.8652908	49.8768112		bus_stop	highway
2652921739	19.8651264	49.8768551		bus_stop	highway
2652921836	19.8691586	49.8783309		bus_stop	highway
2652921844	19.8691075	49.8783926		bus_stop	highway
2652972654	24.0460036	50.8438415	Strzyżów szkoła	bus_stop	highway
2652972656	24.0445338	50.8440414	Strzyżów szkoła	bus_stop	highway
2652991703	24.0224239	50.8423805	Strzyżów ośrodek zdrowia	bus_stop	highway
2652991705	24.023878	50.8421069	Strzyżów ośrodek zdrowia	bus_stop	highway
2652991707	24.0229918	50.8425671	Strzyżów ośrodek zdrowia	bus_stop	highway
2652991709	24.0185682	50.8427516		bus_stop	highway
2652991711	24.0186171	50.8428749		bus_stop	highway
2654534098	18.6964737	51.1524858		bus_stop	highway
2654534099	18.6963601	51.1527226		bus_stop	highway
2654586649	18.6396799	50.3225582	Gliwice Port	bus_stop	highway
2654695437	18.6826265	51.1617443		bus_stop	highway
2654695444	18.6827348	51.161815		bus_stop	highway
2654695448	18.6766818	51.1655396		bus_stop	highway
2654695453	18.676118	51.1657922		bus_stop	highway
2654770990	16.5527607	54.5398988	Jarosławiec II	bus_stop	highway
2654771002	16.2231641	54.217936		bus_stop	highway
2654771012	16.2823617	54.2478175		bus_stop	highway
2654771017	16.2667319	54.2600726		bus_stop	highway
2654771022	16.2677156	54.2668543		bus_stop	highway
2654771026	16.4243297	54.2699905		bus_stop	highway
2654771031	16.4240944	54.2701289		bus_stop	highway
2654771035	16.270619	54.2808537		bus_stop	highway
2654771041	16.2705988	54.282236		bus_stop	highway
2654771053	16.275258	54.2954617		bus_stop	highway
2654771056	16.5337746	54.3180598		bus_stop	highway
2654771057	16.5392045	54.3196679		bus_stop	highway
2654771075	16.335037	54.3564036		bus_stop	highway
2654771085	16.5142578	54.3592868		bus_stop	highway
2654771148	16.3253273	54.3853812		bus_stop	highway
2654771190	16.3625244	54.3983347		bus_stop	highway
2654771234	16.3718117	54.40367		bus_stop	highway
2654771370	16.4365771	54.4366646		bus_stop	highway
2654771376	16.4904891	54.4554439		bus_stop	highway
2654771393	16.5056173	54.4593465		bus_stop	highway
2654771476	16.5625831	54.4700602		bus_stop	highway
2654771480	16.5632147	54.4703076		bus_stop	highway
2654771485	16.4715612	54.4707402		bus_stop	highway
2654771507	16.5814738	54.4718303		bus_stop	highway
2654771596	16.5430221	54.4753959		bus_stop	highway
2654771814	16.5482694	54.5102102		bus_stop	highway
2654771853	16.5104265	54.5110631		bus_stop	highway
2654771917	16.5206481	54.5139349		bus_stop	highway
2654951799	17.0613961	53.9051293		bus_stop	highway
2654972266	16.8701147	52.264258	Puszczykowo / Niwka Szpital	bus_stop	highway
2654977952	17.1335874	53.8825404		bus_stop	highway
2655008484	17.1449643	53.9210398		bus_stop	highway
2655021620	16.9635433	53.859053		bus_stop	highway
2656491457	23.0886416	53.1483867	Herberta/pętla	bus_stop	highway
2656900651	17.5976663	53.1082304		bus_stop	highway
2656900652	17.5968616	53.1068908		bus_stop	highway
2656919278	23.0024972	53.0182213		bus_stop	highway
2657627959	19.2600426	50.2178378	Gigant Osiedle (159)	bus_stop	highway
2657850690	17.8944592	50.4083965		bus_stop	highway
2657850715	17.8961639	50.4089823		bus_stop	highway
2658295563	19.0983741	50.7807701		bus_stop	highway
2660003381	16.9749732	52.4219819	Główna	bus_stop	highway
2661062642	18.8059075	54.6071082	Hel	bus_stop	highway
2661062688	18.8015293	54.6100954	Hel, dworzec kolejowy	bus_stop	highway
2661279707	18.5421149	54.5188669		bus_stop	highway
2661464380	18.8013778	54.6109068	Hel, dworzec kolejowy	bus_stop	highway
2661619478	18.4813761	54.5631377		bus_stop	highway
2661619479	18.4813628	54.5631522		bus_stop	highway
2661619480	18.4813516	54.5631645		bus_stop	highway
2661619481	18.481474	54.5631677		bus_stop	highway
2661619482	18.4814602	54.5631828		bus_stop	highway
2661619483	18.4814495	54.5631945		bus_stop	highway
2661619494	18.481414	54.5633411		bus_stop	highway
2661619495	18.4815057	54.5634208		bus_stop	highway
2661677295	18.5382224	54.421405	Rynarzewo	bus_stop	highway
2661677310	18.5369848	54.4218494	Rynarzewo	bus_stop	highway
2661807432	18.5364921	54.5081745		bus_stop	highway
2661807449	18.5381465	54.508643		bus_stop	highway
2661851828	18.4731245	50.0650014	Rybnik Niedobczyce Hałdy	bus_stop	highway
2661949561	22.1831097	50.0403972	Kraczkowa Piekarnia	bus_stop	highway
2662464249	17.0202271	51.0900548	Drukarska	bus_stop	highway
2662933478	18.4815859	50.0649953	Rybnik Niedobczyce Janasa	bus_stop	highway
2663286318	20.7613589	52.6705598		bus_stop	highway
2663286463	20.7603899	52.6704437		bus_stop	highway
2663470319	18.6309605	49.962017	PSZCZYŃSKA-DĘBINA	bus_stop	highway
2663470541	18.6317168	49.9621292	PSZCZYŃSKA-DĘBINA	bus_stop	highway
2663476911	18.6082475	49.9576049	Jastrzębie Górne - Stodoły	bus_stop	highway
2663477025	18.6076546	49.9577066	Jastrzębie Górne - Stodoły	bus_stop	highway
2663753160	16.1156492	53.9913426		bus_stop	highway
2663753164	16.0668772	53.99251		bus_stop	highway
2663783297	16.5158215	51.36979		bus_stop	highway
2664069854	16.1011873	54.2182083		bus_stop	highway
2664069857	16.0993211	54.2185116		bus_stop	highway
2666880330	17.764221	54.3981964	SIEMIROWICE III	bus_stop	highway
2666880331	17.7664732	54.3934905	Grynów	bus_stop	highway
2667249400	16.8840404	52.4170186	Ogrody	bus_stop	highway
2667412231	18.6361077	49.7958434	Hażlach Skrzyżowanie	bus_stop	highway
2667894882	16.9038469	52.412259	Rynek Jeżycki	bus_stop	highway
2667894884	16.9036395	52.4119723	Rynek Jeżycki	bus_stop	highway
2668404555	18.4668203	54.4682788		bus_stop	highway
2668404566	18.466921	54.4683242		bus_stop	highway
2668644650	16.8944038	54.5627064	Grabno	bus_stop	highway
2668644651	16.9029636	54.578674	Przewłoka	bus_stop	highway
2668644652	16.9027059	54.5786941	Przewłoka	bus_stop	highway
2668683318	16.9171364	54.588639	Zapadłe	bus_stop	highway
2668896754	18.5745512	50.2564206	Smolnica Begonii	bus_stop	highway
2668953866	16.8672434	54.5783913	Ustka - Wróblewskiego	bus_stop	highway
2668985235	18.9464593	49.9786202		bus_stop	highway
2669098262	16.8939839	54.5627427	Grabno	bus_stop	highway
2669099656	22.2054776	51.3723246		bus_stop	highway
2669446893	20.4268706	50.3762379	Przystanek - kierunek: Działoszyce, Skalbmierz	bus_stop	highway
2669450376	20.4267265	50.37612	Przystanek - kierunek: Kozubów	bus_stop	highway
2669716246	22.1772713	50.0483176		bus_stop	highway
2669997051	16.9973389	54.5053037	Włynkówko	bus_stop	highway
2669997052	16.9959824	54.5068133	Włynkówko	bus_stop	highway
2670582812	21.4849392	50.4687543		bus_stop	highway
2670704821	21.0154669	53.5611963	Piłsudskiego-WSPol	bus_stop	highway
2670808473	14.4579954	53.4311729	Mierzyn Grafitowa	bus_stop	highway
2670808474	14.4573995	53.4314231	Mierzyn Grafitowa	bus_stop	highway
2670808475	14.4610018	53.4374811	Mierzyn Nasienna	bus_stop	highway
2670808476	14.4613618	53.4379923	Mierzyn Nasienna	bus_stop	highway
2670808477	14.4766542	53.4275314	Mierzyn Spółdzielców nż	bus_stop	highway
2670808478	14.4755854	53.4277543	Mierzyn Spółdzielców nż	bus_stop	highway
2670808479	14.4629761	53.4267637	Mierzyn Szkoła	bus_stop	highway
2670808480	14.4695668	53.4289058	Mierzyn	bus_stop	highway
2670808481	14.4671124	53.4296033	Mierzyn	bus_stop	highway
2670808482	14.4649776	53.432839	Mierzynianka	bus_stop	highway
2670808483	14.4635372	53.4338199	Mierzynianka	bus_stop	highway
2671361807	18.4972693	54.530684		bus_stop	highway
2671765727	19.5439173	50.2897575	Pomorzany Stadion	bus_stop	highway
2671771451	19.5441546	50.2935699	Pomorzany Remiza	bus_stop	highway
2671771456	19.5476491	50.3024932	Pomorzany Szkoła	bus_stop	highway
2672502404	16.5360854	52.0283457		bus_stop	highway
2672618468	20.6375917	52.112454	Grodzisk 3-Maja/Deotymy 02	bus_stop	highway
2672618469	20.6424818	52.1138304	Grodzisk 3-Maja/Teligi 02	bus_stop	highway
2672618470	20.6282592	52.109033	Grodzisk 3-go Maja Park Skarbków 02	bus_stop	highway
